시설명,시설유형,소재지도로명주소,소재지지번주소,위도,경도,영업상태명,전화번호,건립일자,건물면적,관리기관명,데이터기준일자,제공기관코드,제공기관명
을곡마을회관,마을회관및경로당,전라북도 진안군 동향면 을곡길 20,전라북도 진안군 동향면 학선리 108-1,35.8379468,127.6157647,영업,,2008-01-04,107,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
추동마을회관,마을회관및경로당,전라북도 진안군 동향면 추동1길 14,전라북도 진안군 동향면 능금리 1879-1,35.85637003,127.5817668,영업,,2009-04-27,134,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
하노경모정,경로당,전라북도 진안군 동향면 자산길 27-3,전라북도 진안군 동향면 자산리 368-1,35.8514347,127.5611601,영업,,2013-12-13,49,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
하능길경로당,경로당,전라북도 진안군 동향면 능금로 197,전라북도 진안군 동향면 능금리 603-1,35.85958349,127.5913681,영업,,2000-06-05,114,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
호천마을회관,마을회관및경로당,전라북도 진안군 동향면 호천길 8-5,전라북도 진안군 동향면 신송리 1645-1,35.80045261,127.5641512,영업,,2011-07-04,261,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
후고산마을회관,마을회관및경로당,전라북도 진안군 동향면 자신로 162-7,전라북도 진안군 동향면 자산리 471-2,35.84470567,127.5614653,영업,,2017-05-24,73,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
수침마을회관,마을회관및경로당,전라북도 진안군 동향면 수침길 15,전라북도 진안군 동향면 신송리 567-1,35.81980366,127.584469,영업,,2009-01-15,84,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
교동마을회관,마을회관및경로당,전라북도 진안군 상전면 다리골길 16-5,전라북도 진안군 상전면 주평리 71-18,35.82680177,127.4891821,영업,,2004-12-29,107,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
금당마을회관,마을회관및경로당,전라북도 진안군 상전면 금당길 171,전라북도 진안군 상전면 구룡리 254-6,35.88963353,127.5210159,영업,,2009-12-08,171,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
금지마을회관,마을회관및경로당,전라북도 진안군 상전면 금지2길 2,전라북도 진안군 상전면 월포리 1566-8,35.8608287,127.4756926,영업,,2007-10-01,212,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
내송마을회관,마을회관및경로당,전라북도 진안군 상전면 내송길 51,전라북도 진안군 상전면 수동리 132-1,35.83522909,127.5134406,영업,,2005-04-14,134,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
대구평마을회관,마을회관및경로당,전라북도 진안군 상전면 진무로 2474-9,전라북도 진안군 상전면 용평리 140-8,35.87643445,127.5070681,영업,,2006-12-27,88,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
문화마을회관,마을회관및경로당,전라북도 진안군 상전면 문화길 16-5,전라북도 진안군 상전면 주평리 1475-8,35.82293859,127.4883109,영업,,2003-02-10,198,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
세동경로당,경로당,전라북도 진안군 상전면 세동길 25,전라북도 진안군 상전면 구룡리 652-4,35.87891808,127.5196178,영업,,2010-12-03,71,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
신연경로당,경로당,전라북도 진안군 상전면 신연길 15-9,전라북도 진안군 상전면 용평리 182-6,35.87784178,127.5055609,영업,,2005-12-02,165,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
양지마을회관,마을회관및경로당,전라북도 진안군 상전면 월포양지길 69,전라북도 진안군 상전면 월포리 1237-58,35.86589124,127.4790116,영업,,2008-12-23,81,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
번덕경로당,경로당,전라북도 진안군 용담면 대송로 16,전라북도 진안군 용담면 송풍리 959-4,35.96568342,127.5203361,영업,,2011-12-15,84,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
새마을회관,마을회관및경로당,전라북도 진안군 용담면 송풍새마을길 8,전라북도 진안군 용담면 송풍리 672-9,35.9673323,127.5236723,영업,,2005-01-15,87,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
옥거마을회관,마을회관및경로당,전라북도 진안군 용담면 주용로 397-5,전라북도 진안군 용담면 옥거리 384,35.95092471,127.489069,영업,,2004-07-06,138,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
옥수경로당,경로당,전라북도 진안군 용담면 옥수길 14,전라북도 진안군 용담면 송풍리 1129-1,35.95632602,127.5197211,영업,,1998-03-17,220,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
신와룡새마을회관,마을회관및경로당,전라북도 진안군 용담면 와룡길 49,전라북도 진안군 용담면 와룡리 103-19,35.95707258,127.4615012,영업,,2003-05-20,232,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
중앙경로당,경로당,전라북도 진안군 용담면 대송로 6-18,전라북도 진안군 용담면 송풍리 995-44,35.96405908,127.5198503,영업,,2004-05-24,104,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
회룡마을회관,마을회관및경로당,전라북도 진안군 용담면 회룡2길 50,전라북도 진안군 용담면 송풍리 1430-6,35.95942022,127.5151414,영업,,1997-11-06,102,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
회룡2리마을회관,마을회관및경로당,전라북도 진안군 용담면 회룡2길 14,전라북도 진안군 용담면 송풍리 1053-106,35.95949178,127.5190519,영업,,2003-12-31,100,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
회룡1마을회관,마을회관및경로당,전라북도 진안군 용담면 회룡2길 60,전라북도 진안군 용담면 송풍리 1429-2,35.95938501,127.5141255,영업,,2008-07-10,79,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
괴정새마을회관,마을회관및경로당,전라북도 진안군 안천면 괴목정2길 4,전라북도 진안군 안천면 신괴리 452,35.88774338,127.5400679,영업,,2003-08-20,195,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
교동마을회관,마을회관및경로당,전라북도 진안군 안천면 교동길 15-12,전라북도 진안군 안천면 백화리 853-6,35.89801152,127.5609509,영업,,2009-03-17,80,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
구곡새마을회관,마을회관및경로당,전라북도 진안군 안천면 안용로 367,전라북도 진안군 안천면 삼락리 84-8,35.9222741,127.5341307,영업,,2003-09-03,164,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
구례마을회관,마을회관및경로당,전라북도 진안군 안천면 구례길 40,전라북도 진안군 안천면 백화리 707-4,35.89823487,127.5678688,영업,,1981-03-31,81,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
노산경로당,경로당,전라북도 진안군 안천면 노채길 28,전라북도 진안군 안천면 노성리 542-2,35.88498642,127.5561409,영업,,1983-08-18,99,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
노채마을회관,마을회관,전라북도 진안군 안천면 노채길 29,전라북도 진안군 안천면 노성리 540-1,35.88489573,127.5557573,영업,,2004-11-29,22,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
지사마을회관,마을회관및경로당,전라북도 진안군 안천면 지사길 88,전라북도 진안군 안천면 신괴리 761-3,35.86995848,127.5401551,영업,,2004-01-27,103,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
도라마을회관,마을회관및경로당,전라북도 진안군 안천면 도라길 82,전라북도 진안군 안천면 백화리 1111-3,35.91788622,127.5611134,영업,,2003-11-17,85,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
보한마을회관,마을회관,전라북도 진안군 안천면 보한1길 5,전라북도 진안군 안천면 노성리 1648-2,35.89782552,127.5501755,영업,,2002-12-13,161,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
보한경모정,경로당,전라북도 진안군 안천면 보한길 46,전라북도 진안군 안천면 노성리 1649,35.89928939,127.5485815,영업,,2010-01-15,150,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
상리경로당,경로당,전라북도 진안군 안천면 상배실길 24-7,전라북도 진안군 안천면 백화리 639-1,35.90279915,127.569512,영업,,1984-10-26,99,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
시장마을회관,마을회관및경로당,전라북도 진안군 안천면 진무로 2982-15,전라북도 진안군 안천면 노성리 1241-28,35.89559726,127.551129,영업,,2003-12-02,158,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
안기마을회관,마을회관및경로당,전라북도 진안군 안천면 안기길 8,전라북도 진안군 안천면 노성리 1203-44,35.89521085,127.5484818,영업,,2003-12-23,90,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
율현마을회관,마을회관및경로당,전라북도 진안군 안천면 율현길 70,전라북도 진안군 안천면 백화리 82-1,35.89755682,127.579521,영업,,2002-08-31,88,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
중리마을회관,마을회관및경로당,전라북도 진안군 안천면 중배실길 6,전라북도 진안군 안천면 백화리 912-7,35.90432276,127.5609758,영업,,2015-07-10,99,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
새땀경로당,경로당,전라북도 진안군 안천면 자신로 462,전라북도 진안군 안천면 신괴리 115,35.86820732,127.547927,영업,,1995-01-15,33,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
하리마을회관,마을회관및경로당,전라북도 진안군 안천면 하배실길 29,전라북도 진안군 안천면 백화리 1388-4,35.90428564,127.5579156,영업,,2003-12-10,83,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
고부경로당,경로당,전라북도 진안군 동향면 고정길 6,전라북도 진안군 동향면 신송리 788,35.79599774,127.5759737,영업,,2002-09-17,83,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
외금경로당,경로당,전라북도 진안군 동향면 외금1길 53,전라북도 진안군 동향면 능금리 2062,35.84330287,127.5813503,영업,,2011-04-14,84,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
하노마을회관,마을회관및경로당,전라북도 진안군 동향면 자산길 29,전라북도 진안군 동향면 자산리 366-1,35.8514861,127.5615585,영업,,2004-03-11,255,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
양지마을회관,마을회관및경로당,전라북도 진안군 동향면 상양지길 6,전라북도 진안군 동향면 대량리 723,35.8399087016,127.5690173118,영업,,1981-08-13,73,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
보촌회관,마을회관및경로당,전라북도 진안군 동향면 보말길 41,전라북도 진안군 동향면 대량리 259-3,35.83695425,127.5742834,영업,,1973-10-10,88,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
역삼2,경로당,서울특별시 강남구 도곡로27길 27,서울특별시 강남구 역삼동 781-34,37.4945376886,127.041812,영업,,1995-10-16,,서울특별시 강남구청,2023-07-07,3220000,서울특별시 강남구
우화4동경로당,경로당,전라북도 진안군 진안읍 우화4길 35-2,전라북도 진안군 진안읍 군상리 312-24,35.79239257,127.4347677,영업,,1987-12-23,95,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
원가림마을회관,마을회관및경로당,전라북도 진안군 진안읍 가림길 131,전라북도 진안군 진안읍 가림리 813-5,35.74305544,127.4338361,영업,,2016-06-25,83,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
원단양마을회관,마을회관및경로당,전라북도 진안군 진안읍 원단양길 20,전라북도 진안군 진안읍 단양리 30-10,35.77674287,127.4347158,영업,,2007-08-16,182,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
원물곡마을회관,마을회관및경로당,전라북도 진안군 진안읍 원물곡길 44,전라북도 진안군 진안읍 물곡리 905-6,35.78736124,127.4668538,영업,,1998-08-03,232,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
원반월마을회관,마을회관및경로당,전라북도 진안군 진안읍 원반월길 45,전라북도 진안군 진안읍 반월리 660-45,35.76148549,127.4391907,영업,,2014-12-10,210,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
원연장마을회관,마을회관및경로당,전라북도 진안군 진안읍 원연장1길 21-1,전라북도 진안군 진안읍 연장리 364-1,35.77969148,127.3926755,영업,,2002-01-28,120,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
월랑경로당,경로당,전라북도 진안군 진안읍 대광1길 4,전라북도 진안군 진안읍 군하리 387-5,35.78730528,127.4207464,영업,,1995-10-07,79,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
유산마을회관,마을회관및경로당,전라북도 진안군 진안읍 유산길 12,전라북도 진안군 진안읍 운산리 1106-1,35.81005373,127.4387665,영업,,1991-04-01,84,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
은천마을회관,마을회관및경로당,전라북도 진안군 진안읍 은천2길 6,전라북도 진안군 진안읍 가림리 1129-5,35.74859627,127.4164583,영업,,2001-10-31,216,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
정주동마을회관,마을회관및경로당,전라북도 진안군 진안읍 정곡길 144,전라북도 진안군 진안읍 정곡리 474-7,35.79156528,127.3905792,영업,,2002-07-11,84,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
종평마을회관,마을회관및경로당,전라북도 진안군 진안읍 종평길 5,전라북도 진안군 진안읍 물곡리 151-1,35.77761864,127.4813277,영업,,2008-07-03,88,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
주공1차경로당,경로당,전라북도 진안군 진안읍 상역로 29-6,전라북도 진안군 진안읍 군상리 768,35.79536389,127.4226963,영업,,2007-12-26,79,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
주공2차경로당,경로당,전라북도 진안군 진안읍 진용로 63-12,전라북도 진안군 진안읍 군상리 603,35.79792066,127.4264477,영업,,2000-09-20,79,전라북도 진안군청,2023-06-30,4730000,전라북도 진안군
